4.637866498247743330e+00,-8.209130806316982998e+00,4.651549834416646712e-01,-8.852292592201099763e-01,6.920487789482121066e+00,-1.181430552798626721e+01,4.512577389691361240e-01,-8.923936648253746329e-01,8.754543442580818180e+00,-1.515235988633140352e+01,4.512577389691361240e-01,-8.923936648253746329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.939304517972072262e-01,-4.543967240156907117e+00,-9.642151468296581429e-01,2.651210112840188260e-01,3.242734622023860425e+00,-4.809347086559327522e+00,-9.924288258489751824e-01,1.228211122894778823e-01,6.051504981049124154e+00,-5.025060745299623655e+00,-9.885985497444581549e-01,1.505752550824806246e-01,9.620881040024302777e+00,-5.252475377731977702e+00,-9.999756173123044434e-01,6.983178422147338395e-03,1.330213973249064985e+01,-5.364604470459603647e+00,-9.895288243148023799e-01,-1.443353936155818973e-01,1.519244277994583037e+01,-5.515190665740691500e+00,-9.997528277356051429e-01,2.223248602071818680e-02,1.962431933951039298e+01,-5.823622417871271217e+00,-8.612656830045737344e-01,5.081549205494966248e-01,1.988278493995498764e+01,-6.032508581548664317e+00,-9.681565793978968992e-01,2.503454368838459176e-01,2.317316543385827998e+01,-6.282070224520030166e+00,-9.945581020852233278e-01,1.041834035566051586e-01,2.868180808235430845e+01,-6.508018642186371494e+00,8.802980129954784960e-01,4.744211297109482417e-01,2.842506147537913819e+01,-6.666835685032872938e+00,-9.590933889425552472e-01,2.830898643305417295e-01,3.210650305018557304e+01,-6.796540304137305810e+00,-9.701403081519698324e-01,2.425443928413950900e-01,3.655309447665432998e+01,-7.291971152942413603e+00,-9.930000232038872499e-01,-1.181141562941517981e-01,3.921027872444896190e+01,-7.566693041462699831e+00,-9.755851078361098550e-01,2.196217142461232563e-01,4.389223213881912500e+01,-7.968808976298078939e+00,-9.947643288513494664e-01,1.021955480680263595e-01,4.809431164545662796e+01,-8.113548230770227576e+00,9.547831461630724714e-01,2.973031177148079962e-01,4.671432088961307016e+01,-8.319554235419184707e+00,-9.913728868989395426e-01,-1.310717327331203108e-01,5.493207586525090136e+01,-8.718955826457616354e+00,-9.979983258815756653e-01,-6.324034738655691379e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.755126375016731188e+00,1.458430216278748404e+01,5.815165348104988086e-01,8.135345842322807552e-01,7.271592982123324944e+00,1.751156077600051475e+01,2.496568609606161782e-01,9.683343698203072947e-01,9.303788193272545470e+00,2.130544309828099969e+01,5.559405759188588148e-01,8.312220377534559335e-01,1.083974258220514386e+01,2.390022501537885447e+01,4.978420825267692584e-01,8.672676985022614859e-01,1.274025457586018817e+01,2.733626965606792680e+01,4.347027277853325322e-01,9.005740049857041685e-01,1.531439015075807575e+01,3.247250951197150215e+01,3.957295390026686066e-01,9.183671008701995708e-01,1.590879505067780642e+01,3.361602235883352563e+01,7.031996433006202363e-01,7.109924483859729749e-01,1.761503444525233419e+01,3.670426743799307445e+01,4.524335186820777066e-01,8.917981336451394903e-01,1.972468922640367595e+01,4.038561949543105811e+01,3.789192450132224943e-01,9.254297411249594596e-01,2.228201447535527180e+01,4.513109047176344291e+01,4.434723820264360183e-01,8.962880376194913845e-01,2.438249458487128152e+01,4.885681363162017021e+01,4.181362386644693618e-01,9.083843272071188135e-01,2.668310954618480224e+01,5.343239771328678955e+01,4.181362386644693618e-01,9.083843272071188135e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.821678163415918483e+00,-7.924447126655478790e+00,8.822397920825031381e-01,-4.708003284474445160e-01,1.001332913946026437e+01,-1.027154343707156947e+01,9.096099516314151145e-01,-4.154632786337376094e-01,1.260723467653609475e+01,-1.238680566573268216e+01,8.794877478740080745e-01,-4.759215285522448435e-01,1.625138626433129829e+01,-1.515897737629173214e+01,9.471764697715461256e-01,-3.207128546084666021e-01,1.863491083588068520e+01,-1.649935195432347612e+01,8.885370568040739103e-01,-4.588048590478897015e-01,2.140126719517461851e+01,-1.862466044238178853e+01,7.511165236079734298e-01,-6.601696508951867548e-01,2.542089216786445505e+01,-2.185033583823929604e+01,9.693077182181160101e-01,-2.458506607735465588e-01,2.772800211109130686e+01,-2.306991740970897808e+01,9.346738499301582292e-01,-3.555063913022326050e-01,3.244451692278394717e+01,-2.670129623980676570e+01,9.517392246512176301e-01,-3.069078823691225311e-01,3.674165041617777661e+01,-2.992325491881762289e+01,8.886472154371813925e-01,-4.585914592485819119e-01,3.837641135901908029e+01,-3.076614167156833801e+01,8.393710717684369493e-01,-5.435588320304486354e-01,4.280640456333145494e+01,-3.405949604543630471e+01,9.152371140699004926e-01,-4.029156549812876187e-01,4.404479776474003927e+01,-3.533662203225171794e+01,8.558242783840070977e-01,-5.172666667479101088e-01,4.885040714034736453e+01,-3.846410634023468589e+01,9.844155077563031542e-01,-1.758582044969749791e-01,5.334614293692065701e+01,-4.173542017362517242e+01,9.717621158934161008e-01,-2.359626879706850922e-01,5.511838235986352430e+01,-4.316553571994175797e+01,8.515392975441850032e-01,-5.242907826177721775e-01,5.958135779529443710e+01,-4.648110532120140448e+01,8.515392975441850032e-01,-5.242907826177721775e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.954450390231783796e+00,-7.349970752036231403e+00,7.166664359430064968e-01,-6.974161021891798207e-01,6.341863142718307422e+00,-1.001480089294754272e+01,7.397862660793812495e-01,-6.728419431934419270e-01,8.641219000133087746e+00,-1.303725174901316208e+01,4.484122758890485283e-01,-8.938268461128272557e-01,1.072042748487206865e+01,-1.565576927699436993e+01,5.919928941920789001e-01,-8.059431823807966522e-01,1.197882561982864047e+01,-1.711119914269884390e+01,5.821097098663753355e-01,-8.131102543193537979e-01,1.464675245639000067e+01,-2.008723291459700278e+01,6.633900466868148937e-01,-7.482737774082862670e-01,1.706874267991407024e+01,-2.319983042524000538e+01,8.504850666547441040e-01,-5.259991933427993205e-01,1.849599216553925629e+01,-2.479282526492274386e+01,7.764275094470129979e-01,-6.302065713509408251e-01,2.078764398120069856e+01,-2.744176097668124470e+01,6.279083358874356646e-01,-7.782873002452701527e-01,2.264317915441421292e+01,-2.990366445047219202e+01,6.279083358874356646e-01,-7.782873002452701527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.127523709890366987e+00,-1.003756441195006399e+00,8.757559427845915678e-01,-4.827541078825441923e-01,7.646707771124185093e+00,-3.317068342730781882e+00,8.530276996968104708e-01,-5.218656374489204497e-01,1.051091350457877382e+01,-5.781754131787383955e+00,6.751818469147089496e-01,-7.376513225073499935e-01,1.307930831712989672e+01,-8.187297286194892720e+00,5.712592093223526346e-01,-8.207697093365473595e-01,1.547668447266900671e+01,-1.048160653768411343e+01,5.712592093223526346e-01,-8.207697093365473595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.018731753091140835e+00,4.786545308472269333e+00,-8.267075520545872358e-01,5.626318719872808183e-01,1.179796902247768120e+00,3.120519251240903902e+00,-6.175680464308427320e-01,7.865174556407458217e-01,3.891089512517410309e+00,1.046871221159213494e+00,-9.398763481618638282e-01,3.415149340305911330e-01,7.282091911780160132e+00,-1.195396305416848826e+00,-8.065189179280749521e-01,5.912082839610139917e-01,1.115954077115594600e+01,-3.315490118803810837e+00,-8.649478082835688753e-01,5.018618225621975792e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.799766004953778697e+00,7.341303796118203273e+00,-3.891058216980516349e-01,9.211930631092941635e-01,-2.656670943233807591e-02,4.614260098923434583e+00,-6.100878590567978543e-01,7.923337707251236761e-01,1.695777096039897458e+00,1.863768461564488721e+00,-3.523536494038544409e-01,9.358669273736440752e-01,3.665602349713366515e+00,-1.450961619726973906e+00,-6.388733047351980998e-01,7.693119656528986106e-01,5.566312639995651956e+00,-4.702911274837636491e+00,-6.096336396911969935e-01,7.926833071011800680e-01,7.141742359248099525e+00,-7.474537493144893574e+00,-6.353696387091433140e-01,7.722081469439523449e-01,9.298295892307468336e+00,-1.077768408678088186e+01,-4.962972290639137696e-01,8.681526711491943660e-01,1.098629670168420347e+01,-1.377383735145844845e+01,-4.083815564548701205e-01,9.128113191385708314e-01,1.301027679685776306e+01,-1.728374298082597704e+01,-5.799609251111553787e-01,8.146442937529316808e-01,1.358438680589036451e+01,-1.821544126832958099e+01,-6.167304047494843733e-01,7.871744456329468065e-01,1.472965644523045725e+01,-2.010048959581849104e+01,-6.333239824472575163e-01,7.738867703076115490e-01,1.776508487530016467e+01,-2.524317139439870417e+01,-6.475926116028783985e-01,7.619867514578999579e-01,2.046274188784294523e+01,-2.937068401324755840e+01,-6.555854044453446328e-01,7.551210349859377446e-01,2.105079303795691814e+01,-3.038955302405071635e+01,-3.452299075500488978e-01,9.385181462992522317e-01,2.369750900260499193e+01,-3.509089195626859947e+01,3.459483789776042761e-01,-9.382535473328986741e-01,2.359118782380176427e+01,-3.481821396427346826e+01,-4.796417167851577679e-01,8.774644286347945688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.182260762146890354e+00,2.423517147389925519e+00,-9.571088427438820823e-01,-2.897286025601664150e-01,1.177418374634663145e+00,3.021161909845544891e+00,-9.991882889951438917e-01,4.028353429078553039e-02,4.770993054467092875e+00,3.542873397526243640e+00,-9.929219859327697018e-01,1.187683874241148158e-01,8.445611898186468736e+00,4.039388834708177889e+00,-9.836402813573621451e-01,-1.801438227950361293e-01,1.185465612362776611e+01,4.680360244895313215e+00,-9.991635331157940891e-01,-4.089295894849743346e-02,1.539926138489939156e+01,4.899593510266103458e+00,-9.625395320416008094e-01,-2.711413824135595063e-01,1.878201884995596771e+01,5.491840099230702599e+00,-9.634114058250911050e-01,-2.680269820859864649e-01,2.157006340329140315e+01,5.837980966797000626e+00,-9.902623932856152722e-01,1.392134779547062884e-01,2.325309588977341946e+01,5.939282748164233183e+00,-9.707132372662556907e-01,-2.402411517539532748e-01,2.826268406227083929e+01,6.545396824620084431e+00,-8.793530562884882551e-01,-4.761703501858287058e-01,2.944307622463716712e+01,7.064779988041675729e+00,-9.751315954274514253e-01,-2.216266491176392961e-01,3.664838421800779855e+01,7.771073253137444681e+00,-9.762334705895394649e-01,-2.167215053950640735e-01,3.792805830940034895e+01,7.909139786937481098e+00,-9.747843393900178510e-01,-2.231490346830264093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.866832122320106091e+00,-2.182145628826907213e+00,8.356429913621070682e-01,-5.492729658260903092e-01,5.623712237039436346e+00,-4.953956124541664785e+00,5.356778109402788868e-01,-8.444224552119814486e-01,7.735581892334699283e+00,-7.084784665405679860e+00,5.244826690567745420e-01,-8.514211236862061494e-01,1.046768151301429306e+01,-1.027581327036104142e+01,5.295929456132679736e-01,-8.482519153863798955e-01,1.306641123350105183e+01,-1.277583457896813002e+01,7.944890427115156584e-01,-6.072784871962281228e-01,1.486941174049103864e+01,-1.448562221008707418e+01,7.232755621617604769e-01,-6.905595276148098760e-01,1.737326017131188749e+01,-1.739029788417966671e+01,8.044050021910579273e-01,-5.940813012122198034e-01,2.011721119153100545e+01,-2.000044329202003368e+01,7.238631711436762650e-01,-6.899435552723286458e-01,2.354287164424847489e+01,-2.372890625660617303e+01,-6.262851034215212165e-01,7.795941054371142709e-01,2.301245726305910821e+01,-2.323612069649370682e+01,6.332591184343093760e-01,-7.739398483860366884e-01,2.572790507667542670e+01,-2.585334495076279282e+01,8.391799935333130733e-01,-5.438537840756729747e-01,2.896919814968554974e+01,-2.907578310853555337e+01,7.765246662738090055e-01,-6.300868532736971783e-01,3.225410315707379993e+01,-3.285325453559696030e+01,6.999726548741544985e-01,-7.141696454123681592e-01,3.320941859516513261e+01,-3.363099487227542994e+01,8.928507044739406595e-01,-4.503527723023229012e-01,3.421156139895821013e+01,-3.445476155677604879e+01,8.838176314909298448e-01,-4.678315875031985871e-01,4.190860567805356141e+01,-4.267042824057923411e+01,-7.280920824782284306e-01,6.854793355255259790e-01,3.995561755043295449e+01,-4.075331956931956512e+01,7.863877557061226264e-01,-6.177331929526594934e-01,4.507897408561615293e+01,-4.595939770200576646e+01,7.110197965942077758e-01,-7.031719909461208173e-01,4.772600017958572494e+01,-4.886488527603062693e+01,7.110197965942077758e-01,-7.031719909461208173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
